0.0,1686245909017,0.81097412109375
1.0,1686245919052,1.42034912109375
2.0,1686245929057,1.61761474609375
3.0,1686245939064,2.69769287109375
4.0,1686245949069,3.35198974609375
5.0,1686245959075,20.52777099609375
6.0,1686245969143,50.03363037109375
7.0,1686245979157,53.06292724609375
8.0,1686245989163,47.85784912109375
9.0,1686245999900,47.85784912109375
10.0,1686246009904,47.85784912109375
11.0,1686246019909,47.85784912109375
12.0,1686246029913,47.85784912109375
13.0,1686246039919,47.85784912109375
14.0,1686246049925,47.85784912109375
15.0,1686246060285,11.62347412109375
16.0,1686246070293,47.85784912109375
17.0,1686246081373,47.85784912109375
18.0,1686246091379,47.85784912109375
19.0,1686246101384,47.85784912109375
20.0,1686246111563,11.62347412109375
21.0,1686246121570,47.85784912109375
22.0,1686246132709,47.85784912109375
23.0,1686246142715,47.85784912109375
24.0,1686246152719,47.85784912109375
25.0,1686246164353,11.62347412109375
26.0,1686246174359,47.85784912109375
27.0,1686246184847,47.85784912109375
28.0,1686246195017,47.85784912109375
29.0,1686246205021,47.85784912109375
30.0,1686246215094,11.62347412109375
31.0,1686246225103,47.85784912109375
32.0,1686246236337,47.85784912109375
33.0,1686246246342,47.85784912109375
34.0,1686246256346,47.85784912109375
35.0,1686246266351,38.85784912109375
36.0,1686246276801,47.85784912109375
37.0,1686246286961,47.85784912109375
38.0,1686246297585,47.85784912109375
39.0,1686246307589,47.85784912109375
40.0,1686246318466,11.62347412109375
41.0,1686246328473,47.85784912109375
42.0,1686246338787,47.85784912109375
43.0,1686246348791,47.85784912109375
44.0,1686246358795,47.85784912109375
45.0,1686246368800,47.85784912109375
46.0,1686246378805,47.85784912109375
47.0,1686246390034,47.85784912109375
48.0,1686246400038,47.85784912109375
49.0,1686246410043,47.85784912109375
50.0,1686246420047,47.85784912109375
51.0,1686246430253,47.85784912109375
52.0,1686246440309,47.85784912109375
53.0,1686246450313,47.85784912109375
54.0,1686246460318,47.85784912109375
55.0,1686246470324,11.62347412109375
56.0,1686246480329,47.85784912109375
57.0,1686246490831,47.85784912109375
58.0,1686246500837,47.85784912109375
59.0,1686246510842,47.85784912109375
60.0,1686246520846,47.85784912109375
61.0,1686246530851,47.85784912109375
62.0,1686246540856,47.85784912109375
63.0,1686246550860,47.85784912109375
64.0,1686246560864,32.05902099609375
65.0,1686246570958,47.85784912109375
66.0,1686246581594,47.85784912109375
67.0,1686246591599,47.85784912109375
68.0,1686246601604,47.85784912109375
69.0,1686246611609,11.62347412109375
70.0,1686246622851,47.85784912109375
71.0,1686246632856,47.85784912109375
72.0,1686246642860,47.85784912109375
73.0,1686246652864,47.85784912109375
74.0,1686246662870,47.85784912109375
75.0,1686246672874,47.85784912109375
76.0,1686246682879,47.85784912109375
77.0,1686246692883,47.85784912109375
78.0,1686246702887,47.85784912109375
79.0,1686246713195,47.85784912109375
80.0,1686246723227,47.85784912109375
81.0,1686246733231,47.85784912109375
82.0,1686246743235,47.85784912109375
83.0,1686246753239,32.05902099609375
84.0,1686246763417,47.85784912109375
85.0,1686246773644,47.85784912109375
86.0,1686246783648,47.85784912109375
87.0,1686246793653,47.85784912109375
88.0,1686246803657,47.85784912109375
89.0,1686246813661,47.85784912109375
90.0,1686246823666,47.85784912109375
91.0,1686246833671,47.85784912109375
92.0,1686246843675,47.85784912109375
93.0,1686246853680,47.85784912109375
94.0,1686246863684,47.85784912109375
95.0,1686246873689,47.85784912109375
96.0,1686246883693,47.85784912109375
97.0,1686246893698,38.85784912109375
98.0,1686246903937,47.85784912109375
99.0,1686246914008,47.85784912109375
100.0,1686246924012,47.85784912109375
101.0,1686246934016,47.85784912109375
102.0,1686246944021,47.85784912109375
103.0,1686246954275,47.85784912109375
104.0,1686246964279,47.85784912109375
105.0,1686246974284,47.85784912109375
106.0,1686246984288,47.85784912109375
107.0,1686246994293,47.85784912109375
108.0,1686247005200,47.85784912109375
109.0,1686247015205,47.85784912109375
110.0,1686247025209,47.85784912109375
111.0,1686247035213,47.85784912109375
112.0,1686247045369,47.85784912109375
113.0,1686247055373,47.85784912109375
114.0,1686247065378,47.85784912109375
115.0,1686247075382,47.85784912109375
116.0,1686247085386,47.85784912109375
117.0,1686247095652,47.85784912109375
118.0,1686247105656,47.85784912109375
119.0,1686247115661,47.85784912109375
120.0,1686247125665,47.85784912109375
121.0,1686247135670,47.85784912109375
122.0,1686247145774,47.85784912109375
123.0,1686247155778,47.85784912109375
124.0,1686247165796,23.89495849609375
125.0,1686247175803,36.42230224609375
126.0,1686247186004,36.42230224609375
127.0,1686247196009,36.42230224609375
128.0,1686247206165,36.42230224609375
129.0,1686247216169,36.42230224609375
130.0,1686247226173,36.42230224609375
131.0,1686247236177,36.42230224609375
132.0,1686247246183,36.42230224609375
133.0,1686247256187,36.42230224609375
134.0,1686247266192,36.42230224609375
135.0,1686247276196,36.42230224609375
136.0,1686247286201,36.42230224609375
137.0,1686247296205,36.42230224609375
138.0,1686247307104,36.42230224609375
139.0,1686247317565,36.42230224609375
140.0,1686247327569,36.42230224609375
141.0,1686247337573,36.42230224609375
142.0,1686247347578,36.42230224609375
143.0,1686247357582,36.42230224609375
144.0,1686247367587,36.42230224609375
145.0,1686247378966,36.42230224609375
146.0,1686247389403,36.42230224609375
147.0,1686247399408,36.42230224609375
148.0,1686247409412,33.66448974609375
149.0,1686247419417,47.85784912109375
150.0,1686247429421,47.85784912109375
151.0,1686247439765,11.62347412109375
152.0,1686247449773,47.85784912109375
153.0,1686247460955,47.85784912109375
154.0,1686247470960,47.85784912109375
155.0,1686247480964,47.85784912109375
156.0,1686247490968,11.62347412109375
157.0,1686247503491,47.85784912109375
158.0,1686247513496,47.85784912109375
159.0,1686247523500,47.85784912109375
160.0,1686247534406,11.62347412109375
161.0,1686247544418,47.85784912109375
162.0,1686247555606,47.85784912109375
163.0,1686247565612,47.85784912109375
164.0,1686247575617,47.85784912109375
165.0,1686247585965,11.62347412109375
166.0,1686247595986,47.85784912109375
167.0,1686247606536,47.85784912109375
168.0,1686247616543,47.85784912109375
169.0,1686247626547,47.85784912109375
170.0,1686247636552,47.85784912109375
171.0,1686247646558,47.85784912109375
172.0,1686247656562,47.85784912109375
173.0,1686247666567,47.85784912109375
174.0,1686247676571,47.85784912109375
175.0,1686247686576,38.85784912109375
176.0,1686247696648,47.85784912109375
177.0,1686247707202,47.85784912109375
178.0,1686247717206,47.85784912109375
179.0,1686247727211,47.85784912109375
180.0,1686247737216,38.85784912109375
181.0,1686247747408,47.85784912109375
182.0,1686247757935,47.85784912109375
183.0,1686247767940,47.85784912109375
184.0,1686247777945,47.85784912109375
185.0,1686247788251,11.62347412109375
186.0,1686247798265,47.85784912109375
187.0,1686247808791,47.85784912109375
188.0,1686247818796,47.85784912109375
189.0,1686247828800,47.85784912109375
190.0,1686247838805,47.85784912109375
191.0,1686247848875,47.85784912109375
192.0,1686247858894,47.85784912109375
193.0,1686247868898,47.85784912109375
194.0,1686247878903,47.85784912109375
195.0,1686247888908,38.85784912109375
196.0,1686247899226,47.85784912109375
197.0,1686247913392,47.85784912109375
198.0,1686247923397,47.85784912109375
199.0,1686247933401,47.85784912109375
200.0,1686247943407,47.85784912109375
201.0,1686247953411,47.85784912109375
202.0,1686247963417,47.85784912109375
203.0,1686247973422,47.85784912109375
204.0,1686247983427,32.05902099609375
205.0,1686247993556,47.85784912109375
206.0,1686248003944,47.85784912109375
207.0,1686248013948,47.85784912109375
208.0,1686248023953,47.85784912109375
209.0,1686248034128,11.62347412109375
210.0,1686248044134,47.85784912109375
211.0,1686248054295,47.85784912109375
212.0,1686248064300,47.85784912109375
213.0,1686248074304,47.85784912109375
214.0,1686248084309,32.05902099609375
215.0,1686248094604,47.85784912109375
216.0,1686248105432,47.85784912109375
217.0,1686248115436,47.85784912109375
218.0,1686248125442,47.85784912109375
219.0,1686248135446,11.62347412109375
220.0,1686248145452,47.85784912109375
221.0,1686248156736,47.85784912109375
222.0,1686248166741,47.85784912109375
223.0,1686248176745,47.85784912109375
224.0,1686248186750,11.62347412109375
225.0,1686248196755,47.85784912109375
226.0,1686248206763,47.85784912109375
227.0,1686248216767,47.85784912109375
228.0,1686248226771,47.85784912109375
229.0,1686248236777,38.85784912109375
230.0,1686248246986,47.85784912109375
231.0,1686248256991,47.85784912109375
232.0,1686248266996,47.85784912109375
233.0,1686248277010,47.85784912109375
234.0,1686248287014,47.85784912109375
235.0,1686248297286,47.85784912109375
236.0,1686248307372,47.85784912109375
237.0,1686248317376,47.85784912109375
238.0,1686248327381,47.85784912109375
239.0,1686248337385,47.85784912109375
240.0,1686248347391,47.85784912109375
241.0,1686248357395,47.85784912109375
242.0,1686248367400,47.85784912109375
243.0,1686248377404,47.85784912109375
244.0,1686248387491,11.62347412109375
245.0,1686248397499,47.85784912109375
246.0,1686248415077,47.85784912109375
247.0,1686248425086,47.85784912109375
248.0,1686248435090,47.85784912109375
249.0,1686248445094,47.85784912109375
250.0,1686248455099,47.85784912109375
251.0,1686248465104,47.85784912109375
252.0,1686248475109,47.85784912109375
253.0,1686248485113,47.85784912109375
254.0,1686248495118,38.85784912109375
255.0,1686248505342,47.85784912109375
256.0,1686248515796,47.85784912109375
257.0,1686248525801,47.85784912109375
258.0,1686248535805,47.85784912109375
259.0,1686248545809,47.85784912109375
260.0,1686248555928,47.85784912109375
261.0,1686248565967,47.85784912109375
262.0,1686248575971,47.85784912109375
263.0,1686248585976,47.85784912109375
264.0,1686248596737,11.62347412109375
265.0,1686248606745,47.85784912109375
266.0,1686248617089,36.42230224609375
267.0,1686248627093,36.42230224609375
268.0,1686248637367,36.42230224609375
269.0,1686248647372,36.42230224609375
270.0,1686248657375,36.42230224609375
271.0,1686248667380,36.42230224609375
272.0,1686248677384,36.42230224609375
273.0,1686248687388,36.42230224609375
274.0,1686248697392,36.42230224609375
275.0,1686248708368,36.42230224609375
276.0,1686248718892,36.42230224609375
277.0,1686248728897,36.42230224609375
278.0,1686248738901,36.42230224609375
279.0,1686248748906,36.42230224609375
280.0,1686248758910,36.42230224609375
281.0,1686248768915,36.42230224609375
282.0,1686248778921,36.42230224609375
283.0,1686248789959,36.42230224609375
284.0,1686248800473,36.42230224609375
285.0,1686248810478,36.42230224609375
286.0,1686248820483,36.42230224609375
287.0,1686248830487,36.42230224609375
288.0,1686248840491,36.42230224609375
289.0,1686248850495,36.42230224609375
290.0,1686248860499,33.66448974609375
291.0,1686248870504,47.85784912109375
292.0,1686248880508,47.85784912109375
293.0,1686248890513,47.85784912109375
294.0,1686248901140,11.62347412109375
