0.0,1686147156805,0.18025094270706177
1.0,1686148607778,0.09223673607599228
2.0,1686150058034,0.07576873383306443
3.0,1686151523149,0.06062804812446554
4.0,1686152978620,0.05032958165603749
5.0,1686154407102,0.05902499903706794
6.0,1686155868073,0.04891591663769585
7.0,1686157339801,0.046941604227461714
8.0,1686158775131,0.04890836135266309
9.0,1686160261163,0.04437291727183347
10.0,1686161701214,0.038914983775070376
11.0,1686163199385,0.04000567856859019
12.0,1686164636984,0.04179080528147677
13.0,1686166078848,0.034095592578833406
14.0,1686167594328,0.037841424742277634
15.0,1686169029203,0.037546625539184884
16.0,1686170467707,0.037871430766709305
17.0,1686171997619,0.039831269611703586
18.0,1686173435838,0.0331301971318874
19.0,1686174874149,0.0290992127018089
20.0,1686176310461,0.03443332878436814
21.0,1686177752525,0.031900707612487866
22.0,1686179309000,0.03400460987332019
23.0,1686180744049,0.02742418924227674
24.0,1686182187255,0.023689730211775353
25.0,1686183628866,0.026875902641009777
26.0,1686185068322,0.02713660727393754
27.0,1686186649735,0.030165780969756716
28.0,1686188092573,0.026757775786075185
29.0,1686189533612,0.02563856102209142
30.0,1686190974052,0.0242730925018166
